Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,Mz_L1   
        0.325, -0.00391760608181, 0.242082729936, 0.12175771594, -181.386108398, -217.219848633, 4816.04101562, -1.94059717655, 7.96814823151
        0.326, -0.00393618969247, 0.235187724233, 0.123534224927, -188.593093872, -218.129730225, 4823.98583984, -1.98799908161, 8.00699710846
        0.327, -0.00390722602606, 0.228921830654, 0.125052854419, -195.430374146, -218.900726318, 4834.33398438, -2.03017568588, 8.04532814026
        0.328, -0.00383495190181, 0.223350197077, 0.12633818388, -201.734954834, -219.548233032, 4846.83642578, -2.06763195992, 8.08319091797
        0.329, -0.00372448866256, 0.218446776271, 0.127414107323, -207.369506836, -220.086761475, 4861.22167969, -2.10083007812, 8.12057304382
         0.33, -0.00358161120676, 0.21435649693, 0.128316521645, -212.223999023, -220.534164429, 4877.20361328, -2.13053846359, 8.15751075745
        0.331, -0.0034125756938, 0.210992559791, 0.129070803523, -216.216552734, -220.905960083,        4894.5, -2.15723466873, 8.19402503967
        0.332, -0.00322390394285, 0.208309590816, 0.129705026746, -219.293487549, -221.216918945, 4912.83935547, -2.18148207664, 8.23011779785
        0.333, -0.00302220741287, 0.206244334579, 0.130245104432, -221.428909302, -221.480499268, 4931.97119141, -2.20380353928, 8.26578903198
        0.334, -0.00281401607208, 0.204723730683, 0.130714401603, -222.623580933, -221.708602905, 4951.66992188, -2.22467303276, 8.30103874207
        0.335, -0.00260562053882, 0.203671947122, 0.131133332849, -222.903366089, -221.911514282, 4971.73730469, -2.2445089817, 8.33586788177
        0.336, -0.00240293331444, 0.202952265739, 0.131516084075, -222.317260742, -222.096481323, 4992.00292969, -2.26358628273, 8.37024402618
        0.337, -0.00221134163439, 0.202626600862, 0.131884127855, -220.934844971, -222.27243042, 5012.32128906, -2.28239822388,  8.4041929245
        0.338, -0.00203562201932, 0.202572971582, 0.132246285677, -218.843444824, -222.445144653, 5032.56982422, -2.30110478401, 8.43773841858
        0.339, -0.00187983131036, 0.202741578221, 0.132612779737, -216.145050049, -222.619491577, 5052.64550781, -2.31992483139, 8.47089004517
         0.34, -0.00174723810051, 0.203090324998, 0.132991909981, -212.952774048, -222.799407959, 5072.46240234, -2.3390390873, 8.50365924835
        0.341, -0.00164028292056, 0.203513070941, 0.133386790752, -209.387390137, -222.986434937, 5091.94824219, -2.35850000381, 8.53601646423
        0.342, -0.00156053272076, 0.204122453928, 0.133810400963, -205.573608398, -223.184814453, 5111.04296875, -2.37863993645, 8.56799602509
        0.343, -0.00150871358346, 0.204823479056, 0.134263336658, -201.636520386, -223.396316528, 5129.69628906, -2.39944839478, 8.59963321686
        0.344, -0.00148471340071, 0.205596372485, 0.134749248624, -197.698135376, -223.622421265, 5147.86669922, -2.4210100174, 8.63094139099
        0.345, -0.00148763821926, 0.206351861358, 0.135267227888, -193.874160767, -223.862594604, 5165.51953125, -2.44329118729, 8.66189098358
        0.346, -0.00151585403364, 0.207223027945, 0.135827213526, -190.271118164, -224.119415283, 5182.62451172, -2.46656632423, 8.69251155853
        0.347, -0.00156710133888, 0.208125829697, 0.13642705977, -186.98374939, -224.393249512, 5199.15820312, -2.49076294899, 8.72283267975
        0.348, -0.00163856858853, 0.209051132202, 0.137068256736, -184.092941284, -224.684356689, 5215.09960938, -2.51591944695, 8.75285434723
        0.349, -0.00172700919211, 0.209915444255, 0.137747988105, -181.664138794, -224.991104126, 5230.43261719, -2.54195761681, 8.78252887726
         0.35, -0.00182883196976, 0.210863769054, 0.138474941254, -179.746185303, -225.315292358, 5245.14257812, -2.56912899017, 8.81186676025
        0.351, -0.00194025225937, 0.211814656854, 0.139245599508, -178.370697021, -225.656463623,    5259.21875, -2.59732651711, 8.84087371826
        0.352, -0.00205738702789, 0.212763115764, 0.140060380101, -177.552001953, -226.014190674, 5272.65185547, -2.62656378746,  8.8695230484
        0.353, -0.0021763802506, 0.21363556385, 0.140915870667, -177.287567139, -226.38633728, 5285.43652344, -2.65674948692, 8.89774036407
        0.354, -0.00229348964058, 0.214566379786, 0.141819253564, -177.558822632, -226.774017334, 5297.56689453, -2.68809652328, 8.92550754547
        0.355, -0.00240521808155, 0.215482741594, 0.142766669393, -178.332443237, -227.176254272, 5309.04003906, -2.72048974037, 8.95279788971
        0.356, -0.00250838184729, 0.216381341219, 0.143757849932, -179.561935425, -227.592178345, 5319.85498047, -2.75392532349,  8.9795589447
        0.357, -0.00260019418783, 0.217199414968, 0.144789293408, -181.189651489, -228.020568848, 5330.01220703, -2.7883002758, 9.00574684143
        0.358, -0.00267830910161, 0.218053296208, 0.145866572857, -183.148971558, -228.459701538, 5339.51318359, -2.82380032539, 9.03122329712
        0.359, -0.00274089188315, 0.218880593777, 0.146985903382, -185.366455078, -228.909439087, 5348.36132812, -2.86030507088, 9.05599308014
         0.36, -0.00278663053177, 0.219678655267, 0.148146480322, -187.764419556, -229.368667603, 5356.56103516, -2.89779400826, 9.07999515533
        0.361, -0.00281475181691, 0.220444962382, 0.149347350001, -190.263275146, -229.836166382, 5364.11816406, -2.93624424934,  9.1031665802
        0.362, -0.00282502337359, 0.221110418439, 0.150584071875, -192.783859253, -230.309188843, 5371.04003906, -2.97553277016, 9.12540531158
        0.363, -0.0028177134227, 0.221806064248, 0.151862427592, -195.249786377, -230.788269043, 5377.33398438, -3.01583528519, 9.14667987823
        0.364, -0.00279359030537, 0.222463026643, 0.15317761898, -197.589294434, -231.271942139, 5383.01074219, -3.05700683594, 9.16695594788
        0.365, -0.00275385729037, 0.223079189658, 0.154528304935, -199.737243652, -231.758987427, 5388.08007812, -3.0990126133, 9.18618488312
        0.366, -0.00270010135137, 0.223652556539, 0.155913069844, -201.636550903, -232.248138428, 5392.55371094, -3.14181280136, 9.20432376862
        0.367, -0.00263423705474, 0.224111527205, 0.157326743007, -203.239532471, -232.736541748, 5396.44580078, -3.18526339531,  9.2212896347
        0.368, -0.00255841435865, 0.224593818188, 0.158774971962, -204.508712769, -233.224822998, 5399.76855469, -3.22953510284, 9.23707580566
        0.369, -0.00247497833334, 0.225028067827, 0.160252258182, -205.417449951, -233.71156311, 5402.53759766, -3.27446222305, 9.25167560577
         0.37, -0.00238637323491, 0.225412815809, 0.16175685823, -205.950164795, -234.195617676, 5404.76904297, -3.31999588013, 9.26506900787
        0.371, -0.00229507847689, 0.225682675838,  0.1632835567, -206.102264404, -234.675537109, 5406.47949219, -3.36598014832, 9.27725505829
        0.372, -0.00220351759344, 0.225964680314, 0.164837002754, -205.879867554, -235.149459839, 5407.68652344, -3.41257596016, 9.28814029694
        0.373, -0.00211402075365, 0.226193800569, 0.166411846876, -205.298843384, -235.617385864, 5408.40917969, -3.45961260796, 9.29779434204
        0.374, -0.00202874513343, 0.226369261742,  0.1680059582, -204.384170532, -236.078231812, 5408.66601562, -3.50703072548, 9.30622005463
        0.375, -0.00194963277318, 0.226419344544, 0.169613525271, -203.168655396, -236.529403687, 5408.47851562, -3.55466675758, 9.31338310242
        0.376, -0.0018783431733, 0.226486057043, 0.171239748597, -201.691680908, -236.971740723, 5407.86523438, -3.60268163681, 9.31931972504
        0.377, -0.00181625410914, 0.226498112082, 0.172878578305, -199.997711182, -237.404129028, 5406.84863281, -3.6508936882, 9.32406806946
        0.378, -0.00176441448275, 0.22645559907, 0.174527779222, -198.134902954, -237.825698853, 5405.45019531, -3.69924235344, 9.32765102386
        0.379, -0.00172354199458, 0.226285904646, 0.176181316376, -196.153427124, -238.233947754, 5403.69189453, -3.74755954742, 9.33005046844
         0.38, -0.00169399555307, 0.226135566831, 0.177844509482, -194.104095459, -238.62991333, 5401.59570312, -3.79601097107, 9.33131694794
        0.381, -0.00167581811547, 0.225932404399, 0.179511129856, -192.036758423, -239.012680054, 5399.18359375, -3.84441208839, 9.33150577545
        0.382, -0.00166872772388, 0.225677505136, 0.181178957224, -189.999038696, -239.381500244, 5396.47851562, -3.89270496368, 9.33064842224
        0.383, -0.00167215336114, 0.225304871798, 0.182842224836, -188.035064697, -239.734161377, 5393.50341797, -3.94073271751, 9.32873916626
        0.384, -0.00168524321634, 0.224950581789, 0.18450576067, -186.184417725, -240.071762085, 5390.27880859, -3.98864722252, 9.32583332062
        0.385, -0.00170693534892, 0.224549129605, 0.186163768172, -184.481170654, -240.39352417, 5386.82714844, -4.03627967834, 9.32198619843
        0.386, -0.00173597678076, 0.224102437496, 0.187814131379, -182.953338623, -240.698883057, 5383.17041016, -4.08357858658, 9.31723117828
        0.387, -0.00177097436972, 0.223612695932, 0.189454808831,  -181.6222229, -240.987304688, 5379.32861328, -4.13049221039, 9.31160163879
        0.388, -0.00181044591591, 0.22301672399, 0.191080406308, -180.502334595, -241.256790161, 5375.32324219, -4.17687749863, 9.30508327484
        0.389, -0.00185284658801, 0.22244811058, 0.192695900798, -179.601226807, -241.508666992,   5371.171875, -4.22289228439, 9.29773330688
         0.39, -0.00189664564095, 0.221843987703, 0.194295942783, -178.919616699, -241.742355347, 5366.89453125, -4.26838254929, 9.28959465027
        0.391, -0.00194034993183, 0.221207156777, 0.195878863335, -178.451782227, -241.957519531, 5362.50830078, -4.31331110001, 9.28069114685
        0.392, -0.00198254850693, 0.220540553331, 0.197443053126, -178.186080933, -242.15385437, 5358.03027344, -4.35764026642, 9.27104568481
        0.393, -0.00202194880694, 0.219847142696, 0.198987036943, -178.105545044, -242.331115723, 5353.47607422, -4.40133666992, 9.26067733765
        0.394, -0.00205740658566, 0.219129994512, 0.200509443879, -178.18862915, -242.489151001, 5348.86035156, -4.44437026978, 9.24960517883
        0.395, -0.00208795210347, 0.218392208219, 0.202009022236, -178.41015625, -242.627792358, 5344.19628906, -4.48671340942, 9.23784446716
        0.396, -0.00211280677468, 0.217636853456, 0.203484684229, -178.742126465, -242.746994019, 5339.49609375, -4.52834224701, 9.22541046143
        0.397, -0.00213139690459, 0.216867014766, 0.204935416579, -179.154724121, -242.846725464, 5334.77099609, -4.56923627853, 9.21231746674
