time,latitude,longitude,throttle,gear,speed_kmh,rpm
10.0,33.622653117,72.955963858,0.0,1,0.0,1500
10.1,33.622653117,72.955963858,0.0,1,0.0,1500
10.2,33.622653117,72.955963858,0.0,1,0.0,1500
10.3,33.622653117,72.955963858,0.0,1,0.0,1500
10.4,33.622653117,72.955963858,0.0,1,0.0,1500
10.5,33.622653117,72.955963858,0.0,1,0.0,1500
10.6,33.622653117,72.955963858,0.0,1,0.0,1500
10.7,33.622653117,72.955963858,0.0,1,0.0,1500
10.8,33.622653117,72.955963858,0.0,1,0.0,1500
10.9,33.622653117,72.955963858,0.0,1,0.0,1500
11.0,33.622653117,72.955963858,0.0,1,0.0,1500
11.1,33.622653117,72.955963858,0.0,1,0.0,1500
11.2,33.622653117,72.955963858,0.0,1,0.0,1500
11.3,33.622653117,72.955963858,0.0,1,0.0,1500
11.4,33.622653117,72.955963858,0.0,1,0.0,1500
11.5,33.622653117,72.955963858,0.0,1,0.0,1500
11.6,33.622653117,72.955963858,0.0,1,0.0,1500
11.7,33.622653117,72.955963858,0.0,1,0.0,1500
11.8,33.622653117,72.955963858,0.0,1,0.0,1500
11.9,33.622653117,72.955963858,0.0,1,0.0,1500
12.0,33.622653117,72.955963858,0.0,1,0.0,1500
12.1,33.622653117,72.955963858,0.0,1,0.0,1500
12.2,33.622653117,72.955963858,0.0,1,0.0,1500
12.3,33.622653117,72.955963858,0.0,1,0.0,1500
12.4,33.622653117,72.955963858,0.0,1,0.0,1500
12.5,33.622653117,72.955963858,0.0,1,0.0,1500
12.6,33.622653117,72.955963858,0.0,1,0.0,1500
12.7,33.622653117,72.955963858,0.0,1,0.0,1500
12.8,33.622653117,72.955963858,0.0,1,0.0,1500
12.9,33.622653117,72.955963858,0.0,1,0.0,1500
13.0,33.622653117,72.955963858,0.0,1,0.0,1500
13.1,33.622653117,72.955963858,0.0,1,0.0,1500
13.2,33.622653117,72.955963858,0.0,1,0.0,1500
13.3,33.622653117,72.955963858,0.0,1,0.0,1500
13.4,33.622653117,72.955963858,0.0,1,0.0,1500
13.5,33.622653117,72.955963858,0.0,1,0.0,1500
13.6,33.622653117,72.955963858,0.0,1,0.0,1500
13.7,33.622653117,72.955963858,0.0,1,0.0,1500
13.8,33.622653117,72.955963858,0.0,1,0.0,1500
13.9,33.622653117,72.955963858,0.0,1,0.0,1500
14.0,33.622653117,72.955963858,0.0,1,0.0,1500
14.1,33.622653117,72.955963858,0.0,1,0.0,1500
14.2,33.622653117,72.955963858,0.0,1,0.0,1500
14.3,33.622653117,72.955963858,0.0,1,0.0,1500
14.4,33.622653117,72.955963858,0.0,1,0.0,1500
14.5,33.622653117,72.955963858,0.0,1,0.0,1500
14.6,33.622653117,72.955963858,0.0,1,0.0,1500
14.7,33.622653117,72.955963858,0.0,1,0.0,1500
14.8,33.622653117,72.955963858,0.0,1,0.0,1500
14.9,33.622653117,72.955963858,0.0,1,0.0,1500
15.0,33.622653117,72.955963858,0.0,1,0.0,1500
15.1,33.622653117,72.955963858,0.0,1,0.0,1500
15.2,33.622653117,72.955963858,0.0,1,0.0,1500
15.3,33.622653117,72.955963858,0.0,1,0.0,1500
15.4,33.622653117,72.955963858,0.0,1,0.0,1500
15.5,33.622653117,72.955963858,0.0,1,0.0,1500
15.6,33.622653117,72.955963858,0.0,1,0.0,1500
15.7,33.622653117,72.955963858,0.0,1,0.0,1500
15.8,33.622653117,72.955963858,0.0,1,0.0,1500
15.9,33.622653117,72.955963858,0.0,1,0.0,1500
16.0,33.622653117,72.955963858,0.0,1,0.0,1500
16.1,33.622653117,72.955963858,0.0,1,0.0,1500
16.2,33.622653117,72.955963858,0.0,1,0.0,1500
16.3,33.622653117,72.955963858,0.0,1,0.0,1500
16.4,33.622653117,72.955963858,0.0,1,0.0,1500
16.5,33.622653117,72.955963858,0.0,1,0.0,1500
16.6,33.622653117,72.955963858,0.0,1,0.0,1500
16.7,33.622653117,72.955963858,0.0,1,0.0,1500
16.8,33.622653117,72.955963858,0.0,1,0.0,1500
16.9,33.622653117,72.955963858,0.0,1,0.0,1500
17.0,33.622653117,72.955963858,0.0,1,0.0,1500
17.1,33.622653117,72.955963858,0.0,1,0.0,1500
17.2,33.622653117,72.955963858,0.0,1,0.0,1500
17.3,33.622653117,72.955963858,0.0,1,0.0,1500
17.4,33.622653117,72.955963858,0.0,1,0.0,1500
17.5,33.622653117,72.955963858,0.0,1,0.0,1500
17.6,33.622653117,72.955963858,0.0,1,0.0,1500
17.7,33.622653117,72.955963858,0.0,1,0.0,1500
17.8,33.622653117,72.955963858,0.0,1,0.0,1500
17.9,33.622653117,72.955963858,0.0,1,0.0,1500
18.0,33.622653117,72.955963858,0.0,1,0.0,1500
18.1,33.622653117,72.955963858,0.0,1,0.0,1500
18.2,33.622653117,72.955963858,0.0,1,0.0,1500
18.3,33.622653117,72.955963858,0.0,1,0.0,1500
18.4,33.622653117,72.955963858,0.0,1,0.0,1500
18.5,33.622653117,72.955963858,0.0,1,0.0,1500
18.6,33.622653117,72.955963858,0.0,1,0.0,1500
18.7,33.622653117,72.955963858,0.0,1,0.0,1500
18.8,33.622653117,72.955963858,0.0,1,0.0,1500
18.9,33.622653117,72.955963858,0.0,1,0.0,1500
19.0,33.622653117,72.955963858,0.0,1,0.0,1500
19.1,33.622653117,72.955963858,0.0,1,0.0,1500
19.2,33.622653117,72.955963858,0.0,1,0.0,1500
19.3,33.622653117,72.955963858,0.0,1,0.0,1500
19.4,33.622653117,72.955963858,0.0,1,0.0,1500
19.5,33.622653117,72.955963858,0.0,1,0.0,1500
19.6,33.622653117,72.955963858,0.0,1,0.0,1500
19.7,33.622653117,72.955963858,0.0,1,0.0,1500
19.8,33.622653117,72.955963858,0.0,1,0.0,1500
19.9,33.622653117,72.955963858,0.0,1,0.0,1500
20.0,33.622653117,72.955963858,0.0,1,0.0,1500
20.1,33.622653117,72.955963858,0.0,1,0.0,1500
20.2,33.622653117,72.955963858,0.0,1,0.0,1500
20.3,33.622653117,72.955963858,0.0,1,0.0,1500
20.4,33.622653117,72.955963858,0.0,1,0.0,1500
20.5,33.622653117,72.955963858,0.0,1,0.0,1500
20.6,33.622653117,72.955963858,0.0,1,0.0,1500
20.7,33.622653117,72.955963858,0.0,1,0.0,1500
20.8,33.622653117,72.955963858,0.0,1,0.0,1500
20.9,33.622653117,72.955963858,0.0,1,0.0,1500
21.0,33.622653117,72.955963858,0.0,1,0.0,1500
21.1,33.622653117,72.955963858,0.0,1,0.0,1500
21.2,33.622653117,72.955963858,0.0,1,0.0,1500
21.3,33.622653117,72.955963858,0.0,1,0.0,1500
21.4,33.622653117,72.955963858,0.0,1,0.0,1500
21.5,33.622653117,72.955963858,0.0,1,0.0,1500
21.6,33.622653117,72.955963858,0.0,1,0.0,1500
21.7,33.622653117,72.955963858,0.0,1,0.0,1500
21.8,33.622653117,72.955963858,0.0,1,0.0,1500
21.9,33.622653117,72.955963858,0.0,1,0.0,1500
22.0,33.622653117,72.955963858,0.0,1,0.0,1500
22.1,33.622653117,72.955963858,0.0,1,0.0,1500
22.2,33.622653117,72.955963858,0.0,1,0.0,1500
22.3,33.622653117,72.955963858,0.0,1,0.0,1500
22.4,33.622653117,72.955963858,0.0,1,0.0,1500
22.5,33.622653117,72.955963858,0.0,1,0.0,1500
22.6,33.622653117,72.955963858,0.0,1,0.0,1500
22.7,33.622653117,72.955963858,0.0,1,0.0,1500
22.8,33.622653117,72.955963858,0.0,1,0.0,1500
22.9,33.622653117,72.955963858,0.0,1,0.0,1500
23.0,33.622653117,72.955963858,0.0,1,0.0,1500
23.1,33.622653117,72.955963858,0.0,1,0.0,1500
23.2,33.622653117,72.955963858,0.0,1,0.0,1500
23.3,33.622653117,72.955963858,0.0,1,0.0,1500
23.4,33.622653117,72.955963858,0.0,1,0.0,1500
23.5,33.622653117,72.955963858,0.0,1,0.0,1500
23.6,33.622653117,72.955963858,0.0,1,0.0,1500
23.7,33.622653117,72.955963858,0.0,1,0.0,1500
23.8,33.622653117,72.955963858,0.0,1,0.0,1500
23.9,33.622653117,72.955963858,0.0,1,0.0,1500
24.0,33.622653117,72.955963858,0.0,1,0.0,1500
24.1,33.622653117,72.955963858,0.0,1,0.0,1500
24.2,33.622653117,72.955963858,0.0,1,0.0,1500
24.3,33.622653117,72.955963858,0.0,1,0.0,1500
24.4,33.622653117,72.955963858,0.0,1,0.0,1500
24.5,33.622653117,72.955963858,0.0,1,0.0,1500
24.6,33.622653117,72.955963858,0.0,1,0.0,1500
24.7,33.622653117,72.955963858,0.0,1,0.0,1500
24.8,33.622653117,72.955963858,0.0,1,0.0,1500
24.9,33.622653117,72.955963858,0.0,1,0.0,1500
25.0,33.622653117,72.955963858,0.0,1,0.0,1500
25.1,33.622653117,72.955963858,0.0,1,0.0,1500
25.2,33.622653117,72.955963858,0.0,1,0.0,1500
25.3,33.622653117,72.955963858,0.0,1,0.0,1500
25.4,33.622653117,72.955963858,0.0,1,0.0,1500
25.5,33.622653117,72.955963858,0.0,1,0.0,1500
25.6,33.622653117,72.955963858,0.0,1,0.0,1500
25.7,33.622653117,72.955963858,0.0,1,0.0,1500
25.8,33.622653117,72.955963858,0.0,1,0.0,1500
25.9,33.622653117,72.955963858,0.0,1,0.0,1500
26.0,33.622653117,72.955963858,0.0,1,0.0,1500
26.1,33.622653117,72.955963858,0.0,1,0.0,1500
26.2,33.622653117,72.955963858,0.0,1,0.0,1500
26.3,33.622653117,72.955963858,0.0,1,0.0,1500
26.4,33.622653117,72.955963858,0.0,1,0.0,1500
26.5,33.622653117,72.955963858,0.0,1,0.0,1500
26.6,33.622653117,72.955963858,0.0,1,0.0,1500
26.7,33.622653117,72.955963858,0.0,1,0.0,1500
26.8,33.622653117,72.955963858,0.0,1,0.0,1500
26.9,33.622653117,72.955963858,0.0,1,0.0,1500
27.0,33.622653117,72.955963858,0.0,1,0.0,1500
27.1,33.622653117,72.955963858,0.0,1,0.0,1500
27.2,33.622653117,72.955963858,0.0,1,0.0,1500
27.3,33.622653117,72.955963858,0.0,1,0.0,1500
27.4,33.622653117,72.955963858,0.0,1,0.0,1500
27.5,33.622653117,72.955963858,0.0,1,0.0,1500
27.6,33.622653117,72.955963858,0.0,1,0.0,1500
27.7,33.622653117,72.955963858,0.0,1,0.0,1500
27.8,33.622653117,72.955963858,0.0,1,0.0,1500
27.9,33.622653117,72.955963858,0.0,1,0.0,1500
28.0,33.622653117,72.955963858,0.0,1,0.0,1500
28.1,33.622653117,72.955963858,0.0,1,0.0,1500
28.2,33.622653117,72.955963858,0.0,1,0.0,1500
28.3,33.622653117,72.955963858,0.0,1,0.0,1500
28.4,33.622653117,72.955963858,0.0,1,0.0,1500
28.5,33.622653117,72.955963858,0.0,1,0.0,1500
28.6,33.622653117,72.955963858,0.0,1,0.0,1500
28.7,33.622653117,72.955963858,0.0,1,0.0,1500
28.8,33.622653117,72.955963858,0.0,1,0.0,1500
28.9,33.622653117,72.955963858,0.0,1,0.0,1500
29.0,33.622653117,72.955963858,0.0,1,0.0,1500
29.1,33.622653117,72.955963858,0.0,1,0.0,1500
29.2,33.622653117,72.955963858,0.0,1,0.0,1500
29.3,33.622653117,72.955963858,0.0,1,0.0,1500
29.4,33.622653117,72.955963858,0.0,1,0.0,1500
29.5,33.622653117,72.955963858,0.0,1,0.0,1500
29.6,33.622653117,72.955963858,0.0,1,0.0,1500
29.7,33.622653117,72.955963858,0.0,1,0.0,1500
29.8,33.622653117,72.955963858,0.0,1,0.0,1500
29.9,33.622653117,72.955963858,0.0,1,0.0,1500
30.0,33.622653117,72.955963858,0.0,1,0.0,1500
30.1,33.622653117,72.955963858,0.0,1,0.0,1500
30.2,33.622653117,72.955963858,0.0,1,0.0,1500
30.3,33.622653117,72.955963858,0.0,1,0.0,1500
30.4,33.622653117,72.955963858,0.0,1,0.0,1500
30.5,33.622653117,72.955963858,0.0,1,0.0,1500
30.6,33.622653117,72.955963858,0.0,1,0.0,1500
30.7,33.622653117,72.955963858,0.0,1,0.0,1500
30.8,33.622653117,72.955963858,0.0,1,0.0,1500
30.9,33.622653117,72.955963858,0.0,1,0.0,1500
31.0,33.622653117,72.955963858,0.0,1,0.0,1500
31.1,33.622653117,72.955963858,0.0,1,0.0,1500
31.2,33.622653117,72.955963858,0.0,1,0.0,1500
31.3,33.622653117,72.955963858,0.0,1,0.0,1500
31.4,33.622653117,72.955963858,0.0,1,0.0,1500
31.5,33.622653117,72.955963858,0.0,1,0.0,1500
31.6,33.622653117,72.955963858,0.0,1,0.0,1500
31.7,33.622653117,72.955963858,0.0,1,0.0,1500
31.8,33.622653117,72.955963858,0.0,1,0.0,1500
31.9,33.622653117,72.955963858,0.0,1,0.0,1500
32.0,33.622653117,72.955963858,0.0,1,0.0,1500
32.1,33.622653117,72.955963858,0.0,1,0.0,1500
32.2,33.622653117,72.955963858,0.0,1,0.0,1500
32.3,33.622653117,72.955963858,0.0,1,0.0,1500
32.4,33.622653117,72.955963858,0.0,1,0.0,1500
32.5,33.622653117,72.955963858,0.0,1,0.0,1500
32.6,33.622653117,72.955963858,0.0,1,0.0,1500
32.7,33.622653117,72.955963858,0.0,1,0.0,1500
32.8,33.622653117,72.955963858,0.0,1,0.0,1500
32.9,33.622653117,72.955963858,0.0,1,0.0,1500
33.0,33.622653117,72.955963858,0.0,1,0.0,1500
33.1,33.622653117,72.955963858,0.0,1,0.0,1500
33.2,33.622653117,72.955963858,0.0,1,0.0,1500
33.3,33.622653117,72.955963858,0.0,1,0.0,1500
33.4,33.622653117,72.955963858,0.0,1,0.0,1500
33.5,33.622653117,72.955963858,0.0,1,0.0,1500
33.6,33.622653117,72.955963858,0.0,1,0.0,1500
33.7,33.622653117,72.955963858,0.0,1,0.0,1500
33.8,33.622653117,72.955963858,0.0,1,0.0,1500
33.9,33.622653117,72.955963858,0.0,1,0.0,1500
34.0,33.622653117,72.955963858,0.0,1,0.0,1500
34.1,33.622653117,72.955963858,0.0,1,0.0,1500
34.2,33.622653117,72.955963858,0.0,1,0.0,1500
34.3,33.622653117,72.955963858,0.0,1,0.0,1500
34.4,33.622653117,72.955963858,0.0,1,0.0,1500
34.5,33.622653117,72.955963858,0.0,1,0.0,1500
34.6,33.622653117,72.955963858,0.0,1,0.0,1500
34.7,33.622653117,72.955963858,0.0,1,0.0,1500
34.8,33.622653117,72.955963858,0.0,1,0.0,1500
34.9,33.622653117,72.955963858,0.0,1,0.0,1500
35.0,33.622653117,72.955963858,0.0,1,0.0,1500
35.1,33.622653117,72.955963858,0.0,1,0.0,1500
35.2,33.622653117,72.955963858,0.0,1,0.0,1500
35.3,33.622653117,72.955963858,0.0,1,0.0,1500
35.4,33.622653117,72.955963858,0.0,1,0.0,1500
35.5,33.622653117,72.955963858,0.0,1,0.0,1500
35.6,33.622653117,72.955963858,0.0,1,0.0,1500
35.7,33.622653117,72.955963858,0.0,1,0.0,1500
35.8,33.622653117,72.955963858,0.0,1,0.0,1500
35.9,33.622653117,72.955963858,0.0,1,0.0,1500
36.0,33.622653117,72.955963858,0.0,1,0.0,1500
36.1,33.622653117,72.955963858,0.0,1,0.0,1500
36.2,33.622653117,72.955963858,0.0,1,0.0,1500
36.3,33.622653117,72.955963858,0.0,1,0.0,1500
36.4,33.622653117,72.955963858,0.0,1,0.0,1500
36.5,33.622653117,72.955963858,0.0,1,0.0,1500
36.6,33.622653117,72.955963858,0.0,1,0.0,1500
36.7,33.622653117,72.955963858,0.0,1,0.0,1500
36.8,33.622653117,72.955963858,0.0,1,0.0,1500
36.9,33.622653117,72.955963858,0.0,1,0.0,1500
37.0,33.622653117,72.955963858,0.0,1,0.0,1500
37.1,33.622653117,72.955963858,0.0,1,0.0,1500
37.2,33.622653117,72.955963858,0.0,1,0.0,1500
37.3,33.622653117,72.955963858,0.0,1,0.0,1500
37.4,33.622653117,72.955963858,0.0,1,0.0,1500
37.5,33.622653117,72.955963858,0.0,1,0.0,1500
37.6,33.622653117,72.955963858,0.0,1,0.0,1500
37.7,33.622653117,72.955963858,0.0,1,0.0,1500
37.8,33.622653117,72.955963858,0.0,1,0.0,1500
37.9,33.622653117,72.955963858,0.0,1,0.0,1500
38.0,33.622653117,72.955963858,0.0,1,0.0,1500
38.1,33.622653117,72.955963858,0.0,1,0.0,1500
38.2,33.622653117,72.955963858,0.0,1,0.0,1500
38.3,33.622653117,72.955963858,0.0,1,0.0,1500
38.4,33.622653117,72.955963858,0.0,1,0.0,1500
38.5,33.622653117,72.955963858,0.0,1,0.0,1500
38.6,33.622653117,72.955963858,0.0,1,0.0,1500
38.7,33.622653117,72.955963858,0.0,1,0.0,1500
38.8,33.622653117,72.955963858,0.0,1,0.0,1500
38.9,33.622653117,72.955963858,0.0,1,0.0,1500
39.0,33.622653117,72.955963858,0.0,1,0.0,1500
39.1,33.622653117,72.955963858,0.0,1,0.0,1500
39.2,33.622653117,72.955963858,0.0,1,0.0,1500
39.3,33.622653117,72.955963858,0.0,1,0.0,1500
39.4,33.622653117,72.955963858,0.0,1,0.0,1500
39.5,33.622653117,72.955963858,0.0,1,0.0,1500
39.6,33.622653117,72.955963858,0.0,1,0.0,1500
39.7,33.622653117,72.955963858,0.0,1,0.0,1500
39.8,33.622653117,72.955963858,0.0,1,0.0,1500
39.9,33.622653117,72.955963858,0.0,1,0.0,1500
40.0,33.622653117,72.955963858,0.0,1,0.0,1500
40.1,33.622653117,72.955963858,0.0,1,0.0,1500
40.2,33.622653117,72.955963858,0.0,1,0.0,1500
40.3,33.622653117,72.955963858,0.0,1,0.0,1500
40.4,33.622653117,72.955963858,0.0,1,0.0,1500
40.5,33.622653117,72.955963858,0.0,1,0.0,1500
40.6,33.622653117,72.955963858,0.0,1,0.0,1500
40.7,33.622653117,72.955963858,0.0,1,0.0,1500
40.8,33.622653117,72.955963858,0.0,1,0.0,1500
40.9,33.622653117,72.955963858,0.0,1,0.0,1500
41.0,33.622653117,72.955963858,0.0,1,0.0,1500
41.1,33.622653117,72.955963858,0.0,1,0.0,1500
41.2,33.622653117,72.955963858,0.0,1,0.0,1500
41.3,33.622653117,72.955963858,0.0,1,0.0,1500
41.4,33.622653117,72.955963858,0.0,1,0.0,1500
41.5,33.622653117,72.955963858,0.0,1,0.0,1500
41.6,33.622653117,72.955963858,0.0,1,0.0,1500
41.7,33.622653117,72.955963858,0.0,1,0.0,1500
41.8,33.622653117,72.955963858,0.0,1,0.0,1500
41.9,33.622653117,72.955963858,0.0,1,0.0,1500
42.0,33.622653117,72.955963858,0.0,1,0.0,1500
42.1,33.622653117,72.955963858,0.0,1,0.0,1500
42.2,33.622653117,72.955963858,0.0,1,0.0,1500
42.3,33.622653117,72.955963858,0.0,1,0.0,1500
42.4,33.622653117,72.955963858,0.0,1,0.0,1500
42.5,33.622653117,72.955963858,0.0,1,0.0,1500
42.6,33.622653117,72.955963858,0.0,1,0.0,1500
42.7,33.622653117,72.955963858,0.0,1,0.0,1500
42.8,33.622653117,72.955963858,0.0,1,0.0,1500
42.9,33.622653117,72.955963858,0.0,1,0.0,1500
43.0,33.622653117,72.955963858,0.0,1,0.0,1500
43.1,33.622653117,72.955963858,0.0,1,0.0,1500
43.2,33.622653117,72.955963858,0.0,1,0.0,1500
43.3,33.622653117,72.955963858,0.0,1,0.0,1500
43.4,33.622653117,72.955963858,0.0,1,0.0,1500
43.5,33.622653117,72.955963858,0.0,1,0.0,1500
43.6,33.622653117,72.955963858,0.0,1,0.0,1500
43.7,33.622653117,72.955963858,0.0,1,0.0,1500
43.8,33.622653117,72.955963858,0.0,1,0.0,1500
43.9,33.622653117,72.955963858,0.0,1,0.0,1500
44.0,33.622653117,72.955963858,0.0,1,0.0,1500
44.1,33.622653117,72.955963858,0.0,1,0.0,1500
44.2,33.622653117,72.955963858,0.0,1,0.0,1500
44.3,33.622653117,72.955963858,0.0,1,0.0,1500
44.4,33.622653117,72.955963858,0.0,1,0.0,1500
44.5,33.622653117,72.955963858,0.0,1,0.0,1500
44.6,33.622653117,72.955963858,0.0,1,0.0,1500
44.7,33.622653117,72.955963858,0.0,1,0.0,1500
44.8,33.622653117,72.955963858,0.0,1,0.0,1500
44.9,33.622653117,72.955963858,0.0,1,0.0,1500
45.0,33.622653117,72.955963858,0.0,1,0.0,1500
45.1,33.622653117,72.955963858,0.0,1,0.0,1500
45.2,33.622653117,72.955963858,0.0,1,0.0,1500
45.3,33.622653117,72.955963858,0.0,1,0.0,1500
45.4,33.622653117,72.955963858,0.0,1,0.0,1500
45.5,33.622653117,72.955963858,0.0,1,0.0,1500
45.6,33.622653117,72.955963858,0.0,1,0.0,1500
45.7,33.622653117,72.955963858,0.0,1,0.0,1500
45.8,33.622653117,72.955963858,0.0,1,0.0,1500
45.9,33.622653117,72.955963858,0.0,1,0.0,1500
46.0,33.622653117,72.955963858,0.0,1,0.0,1500
46.1,33.622653117,72.955963858,0.0,1,0.0,1500
46.2,33.622653117,72.955963858,0.0,1,0.0,1500
46.3,33.622653117,72.955963858,0.0,1,0.0,1500
46.4,33.622653117,72.955963858,0.0,1,0.0,1500
46.5,33.622653117,72.955963858,0.0,1,0.0,1500
46.6,33.622653117,72.955963858,0.0,1,0.0,1500
46.7,33.622653117,72.955963858,0.0,1,0.0,1500
46.8,33.622653117,72.955963858,0.0,1,0.0,1500
46.9,33.622653117,72.955963858,0.0,1,0.0,1500
47.0,33.622653117,72.955963858,0.0,1,0.0,1500
47.1,33.622653117,72.955963858,0.0,1,0.0,1500
47.2,33.622653117,72.955963858,0.0,1,0.0,1500
47.3,33.622653117,72.955963858,0.0,1,0.0,1500
47.4,33.622653117,72.955963858,0.0,1,0.0,1500
47.5,33.622653117,72.955963858,0.0,1,0.0,1500
47.6,33.622653117,72.955963858,0.0,1,0.0,1500
47.7,33.622653117,72.955963858,0.0,1,0.0,1500
47.8,33.622653117,72.955963858,0.0,1,0.0,1500
47.9,33.622653117,72.955963858,0.0,1,0.0,1500
48.0,33.622653117,72.955963858,0.0,1,0.0,1500
48.1,33.622653117,72.955963858,0.0,1,0.0,1500
48.2,33.622653117,72.955963858,0.0,1,0.0,1500
48.3,33.622653117,72.955963858,0.0,1,0.0,1500
48.4,33.622653117,72.955963858,0.0,1,0.0,1500
48.5,33.622653117,72.955963858,0.0,1,0.0,1500
48.6,33.622653117,72.955963858,0.0,1,0.0,1500
48.7,33.622653117,72.955963858,0.0,1,0.0,1500
48.8,33.622653117,72.955963858,0.0,1,0.0,1500
48.9,33.622653117,72.955963858,0.0,1,0.0,1500
49.0,33.622653117,72.955963858,0.0,1,0.0,1500
49.1,33.622653117,72.955963858,0.0,1,0.0,1500
49.2,33.622653117,72.955963858,0.0,1,0.0,1500
49.3,33.622653117,72.955963858,0.0,1,0.0,1500
49.4,33.622653117,72.955963858,0.0,1,0.0,1500
49.5,33.622653117,72.955963858,0.0,1,0.0,1500
49.6,33.622653117,72.955963858,0.0,1,0.0,1500
49.7,33.622653117,72.955963858,0.0,1,0.0,1500
49.8,33.622653117,72.955963858,0.0,1,0.0,1500
49.9,33.622653117,72.955963858,0.0,1,0.0,1500
50.0,33.622653117,72.955963858,0.0,1,0.0,1500
50.1,33.622653117,72.955963858,0.0,1,0.0,1500
50.2,33.622653117,72.955963858,0.0,1,0.0,1500
50.3,33.622653117,72.955963858,0.0,1,0.0,1500
50.4,33.622653117,72.955963858,0.0,1,0.0,1500
50.5,33.622653117,72.955963858,0.0,1,0.0,1500
50.6,33.622653117,72.955963858,0.0,1,0.0,1500
50.7,33.622653117,72.955963858,0.0,1,0.0,1500
50.8,33.622653117,72.955963858,0.0,1,0.0,1500
50.9,33.622653117,72.955963858,0.0,1,0.0,1500
51.0,33.622653117,72.955963858,0.0,1,0.0,1500
51.1,33.622653117,72.955963858,0.0,1,0.0,1500
51.2,33.622653117,72.955963858,0.0,1,0.0,1500
51.3,33.622653117,72.955963858,0.0,1,0.0,1500
51.4,33.622653117,72.955963858,0.0,1,0.0,1500
51.5,33.622653117,72.955963858,0.0,1,0.0,1500
51.6,33.622653117,72.955963858,0.0,1,0.0,1500
51.7,33.622653117,72.955963858,0.0,1,0.0,1500
51.8,33.622653117,72.955963858,0.0,1,0.0,1500
51.9,33.622653117,72.955963858,0.0,1,0.0,1500
52.0,33.622653117,72.955963858,0.0,1,0.0,1500
52.1,33.622653117,72.955963858,0.0,1,0.0,1500
52.2,33.622653117,72.955963858,0.0,1,0.0,1500
52.3,33.622653117,72.955963858,0.0,1,0.0,1500
52.4,33.622653117,72.955963858,0.0,1,0.0,1500
52.5,33.622653117,72.955963858,0.0,1,0.0,1500
52.6,33.622653117,72.955963858,0.0,1,0.0,1500
52.7,33.622653117,72.955963858,0.0,1,0.0,1500
52.8,33.622653117,72.955963858,0.0,1,0.0,1500
52.9,33.622653117,72.955963858,0.0,1,0.0,1500
53.0,33.622653117,72.955963858,0.0,1,0.0,1500
53.1,33.622653117,72.955963858,0.0,1,0.0,1500
53.2,33.622653117,72.955963858,0.0,1,0.0,1500
53.3,33.622653117,72.955963858,0.0,1,0.0,1500
53.4,33.622653117,72.955963858,0.0,1,0.0,1500
53.5,33.622653117,72.955963858,0.0,1,0.0,1500
53.6,33.622653117,72.955963858,0.0,1,0.0,1500
53.7,33.622653117,72.955963858,0.0,1,0.0,1500
53.8,33.622653117,72.955963858,0.0,1,0.0,1500
53.9,33.622653117,72.955963858,0.0,1,0.0,1500
54.0,33.622653117,72.955963858,0.0,1,0.0,1500
54.1,33.622653117,72.955963858,0.0,1,0.0,1500
54.2,33.622653117,72.955963858,0.0,1,0.0,1500
54.3,33.622653117,72.955963858,0.0,1,0.0,1500
54.4,33.622653117,72.955963858,0.0,1,0.0,1500
54.5,33.622653117,72.955963858,0.0,1,0.0,1500
54.6,33.622653117,72.955963858,0.0,1,0.0,1500
54.7,33.622653117,72.955963858,0.0,1,0.0,1500
54.8,33.622653117,72.955963858,0.0,1,0.0,1500
54.9,33.622653117,72.955963858,0.0,1,0.0,1500
55.0,33.622653117,72.955963858,0.0,1,0.0,1500
55.1,33.622653117,72.955963858,0.0,1,0.0,1500
55.2,33.622653117,72.955963858,0.0,1,0.0,1500
55.3,33.622653117,72.955963858,0.0,1,0.0,1500
55.4,33.622653117,72.955963858,0.0,1,0.0,1500
55.5,33.622653117,72.955963858,0.0,1,0.0,1500
55.6,33.622653117,72.955963858,0.0,1,0.0,1500
55.7,33.622653117,72.955963858,0.0,1,0.0,1500
55.8,33.622653117,72.955963858,0.0,1,0.0,1500
55.9,33.622653117,72.955963858,0.0,1,0.0,1500
56.0,33.622653117,72.955963858,0.0,1,0.0,1500
56.1,33.622653117,72.955963858,0.0,1,0.0,1500
56.2,33.622653117,72.955963858,0.0,1,0.0,1500
56.3,33.622653117,72.955963858,0.0,1,0.0,1500
56.4,33.622653117,72.955963858,0.0,1,0.0,1500
56.5,33.622653117,72.955963858,0.0,1,0.0,1500
56.6,33.622653117,72.955963858,0.0,1,0.0,1500
56.7,33.622653117,72.955963858,0.0,1,0.0,1500
56.8,33.622653117,72.955963858,0.0,1,0.0,1500
56.9,33.622653117,72.955963858,0.0,1,0.0,1500
57.0,33.622653117,72.955963858,0.0,1,0.0,1500
57.1,33.622653117,72.955963858,0.0,1,0.0,1500
57.2,33.622653117,72.955963858,0.0,1,0.0,1500
57.3,33.622653117,72.955963858,0.0,1,0.0,1500
57.4,33.622653117,72.955963858,0.0,1,0.0,1500
57.5,33.622653117,72.955963858,0.0,1,0.0,1500
57.6,33.622653117,72.955963858,0.0,1,0.0,1500
57.7,33.622653117,72.955963858,0.0,1,0.0,1500
57.8,33.622653117,72.955963858,0.0,1,0.0,1500
57.9,33.622653117,72.955963858,0.0,1,0.0,1500
58.0,33.622653117,72.955963858,0.0,1,0.0,1500
