Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,Mz_L1   
        0.117, -8.67907219799e-05, 0.191301867366, 0.15932610631, -134.374969482, -206.668304443, 4705.22216797, -4.54350996017, 4.77056789398
        0.118, -8.63096138346e-05, 0.191411927342, 0.158834710717, -136.250671387, -206.654266357, 4705.71240234, -4.41264247894, 4.78509616852
        0.119, -8.20846180432e-05, 0.191521525383, 0.158347040415, -138.182022095, -206.598190308, 4706.06445312, -4.34044981003, 4.80055189133
         0.12, -7.51998231863e-05, 0.191628828645, 0.157862901688, -140.474090576, -206.598495483, 4706.83886719, -4.3445315361, 4.82472515106
        0.121, -6.64807084831e-05, 0.191738650203, 0.157382324338, -142.804901123, -206.525054932,    4707.65625, -4.38214159012,  4.8654088974
        0.122, -5.78276340093e-05, 0.19185128808, 0.156905278563, -144.789672852, -206.29838562, 4709.26123047, -4.42875814438, 4.90159463882
        0.123, -5.10828976985e-05, 0.191968470812, 0.156432390213, -146.415924072, -206.038864136, 4711.10009766, -4.5004324913, 4.92242622375
        0.124, -4.5718599722e-05, 0.192096710205, 0.155964076519, -148.055755615, -205.810287476, 4713.38037109, -4.62479782104, 4.94023370743
        0.125, -4.00320677727e-05, 0.192225754261, 0.155500710011, -149.674240112, -205.584014893, 4715.83642578, -4.78234434128, 4.96844005585
        0.126, -3.36683660862e-05, 0.192351430655, 0.155042380095, -150.888717651, -205.263137817, 4717.82421875, -4.90831613541, 4.97848892212
        0.127, -2.78356510535e-05, 0.192476972938, 0.154589131474, -151.657913208, -204.872543335, 4719.74316406, -4.97691726685, 4.96072101593
        0.128, -2.30877903959e-05, 0.192612722516, 0.154141530395, -152.271743774, -204.557235718, 4721.01708984, -5.02128171921, 4.92885780334
        0.129, -1.87056193681e-05, 0.19276124239, 0.15369977057, -153.127746582, -204.402786255, 4722.43994141, -5.08558177948, 4.88922357559
         0.13, -1.36237058541e-05, 0.192910268903, 0.153263673186, -154.274490356, -204.365646362, 4723.83544922, -5.1577205658,  4.8681306839
        0.131, -8.56632050272e-06, 0.193051844835, 0.152832701802, -155.235961914, -204.314956665, 4725.21826172, -5.16803884506, 4.85101366043
        0.132, -5.91128264205e-06, 0.193186551332, 0.152406528592, -156.089263916, -204.275054932,  4726.9296875, -5.11742353439, 4.82469081879
        0.133, -6.82646395944e-06, 0.193321466446, 0.151985287666, -156.903625488, -204.334091187, 4728.50341797, -5.04643297195, 4.80710792542
        0.134, -1.12272409751e-05, 0.193461254239, 0.151569083333, -158.084060669, -204.529022217, 4730.72314453, -4.97284507751, 4.80055475235
        0.135, -1.88449066627e-05, 0.193606644869, 0.151158496737, -159.370666504, -204.811950684, 4733.00048828, -4.90246963501, 4.80887794495
        0.136, -3.01332893287e-05, 0.193758442998, 0.150753721595, -160.318817139, -204.998687744, 4735.62255859, -4.79760599136, 4.82693576813
        0.137, -4.58078793599e-05, 0.193912193179, 0.150355130434, -161.141387939, -205.102630615, 4738.23339844, -4.65516233444, 4.84848880768
        0.138, -6.44507890684e-05,  0.1940715909, 0.149962931871, -162.105407715, -205.219787598, 4740.47851562, -4.53797197342, 4.87310838699
        0.139, -8.38538981043e-05, 0.194224625826, 0.149576887488, -163.369476318, -205.402938843, 4742.78466797, -4.48561763763, 4.89932250977
         0.14, -0.000103036516521, 0.194369539618, 0.149196848273, -164.43800354, -205.531295776, 4744.53076172, -4.46256065369, 4.92560195923
        0.141, -0.000123094156152, 0.194510191679, 0.148822695017, -165.233642578, -205.514205933, 4746.50732422, -4.43172979355, 4.92525911331
        0.142, -0.000144026445923, 0.194655790925, 0.14845483005, -166.063232422, -205.441482544, 4748.36865234, -4.43303442001, 4.92311382294
        0.143, -0.000164927929291, 0.194809257984, 0.148093372583, -167.206176758, -205.401351929, 4750.42724609, -4.4857635498, 4.92423057556
        0.144, -0.000184231830644, 0.194963276386, 0.147738128901, -168.698501587, -205.354202271, 4752.73876953, -4.62266540527, 4.93749046326
        0.145, -0.000202896815608, 0.195113867521, 0.147388830781, -169.910293579, -205.220840454, 4754.80078125, -4.74329519272, 4.94286203384
        0.146, -0.000222633796511,  0.1952611655, 0.147045314312, -171.131393433, -205.050018311, 4757.32373047, -4.83619213104, 4.94929552078
        0.147, -0.000243644797592, 0.195406928658, 0.146707907319, -172.409805298, -204.874450684, 4759.66650391, -4.92414999008, 4.95654249191
        0.148, -0.000264827656792, 0.195551559329, 0.146376624703, -174.07208252, -204.817504883, 4762.45849609, -5.01496839523, 4.96318721771
        0.149, -0.000285311311018, 0.195694208145, 0.146051883698, -175.781494141, -204.799423218, 4765.22558594, -5.09673213959, 4.96603012085
         0.15, -0.000305746885715, 0.195839896798, 0.145733714104, -177.161758423, -204.75340271, 4767.75244141, -5.1335735321, 4.95201635361
        0.151, -0.000326041103108, 0.195991262794, 0.145422309637, -178.611999512, -204.746582031, 4770.25292969, -5.13235187531,  4.9419708252
        0.152, -0.000344772095559, 0.196148604155, 0.145117804408, -180.246139526,  -204.8099823, 4772.24365234, -5.1060218811, 4.94390678406
        0.153, -0.000360894075129, 0.196306690574, 0.14481985569, -182.009536743, -204.986740112,  4774.5234375, -5.05860853195,  4.9500837326
        0.154, -0.000374897150323, 0.196459278464, 0.144528433681, -183.444473267, -205.222183228, 4776.63378906, -4.99624586105,  4.9444103241
        0.155, -0.000387664302252, 0.196610957384, 0.144243344665, -184.709991455, -205.507629395, 4778.98242188, -4.93383216858, 4.93754243851
        0.156, -0.000398867035983, 0.196758523583, 0.143964648247, -186.191299438, -205.787185669, 4781.52050781, -4.8486828804, 4.94401454926
        0.157, -0.000407824554713, 0.196902409196, 0.143692135811, -187.656555176, -206.038879395, 4783.87207031, -4.76182317734,  4.9568977356
        0.158, -0.000414944719523, 0.19704657793, 0.143425822258, -189.139907837, -206.331573486, 4786.52880859, -4.70924568176, 4.96553850174
        0.159, -0.000421906472184, 0.197192668915, 0.143166020513, -190.348449707, -206.553985596, 4788.90234375, -4.65246629715, 4.95827960968
